"Department name","Course number","Section","Course","Professor","Status","Created On","Updated On","Ean","Author","Title","Edition","Edition flag","New copy required","Publisher","Copyright year","Binding","Required","Bookstore staff notes","Student notes","Confirmed","Shelf limit","Max Enrollment","Current Enrollment",
"PUR","4420","80923","000","STAFF","OK","2018-05-29 09:15:39","2018-05-29 09:15:39","9780470285961","HEYMAN","NONPROFIT MANAGEMENT 101","11","","","WILEY","2011","PB","required","","","No","5","35","0",
"PUR","4500","80935","000","STAFF","OK","2018-05-29 09:15:42","2018-05-29 09:15:42","9781606499849","MICHAELSON","PROFESSIONAL+PRACTITIONER&#039;S GUIDE...","2ND 14","OE","","BUS EXPERT","2014","PB","required","","","No","5","35","0",
"PUR","4500","80937","000","STAFF","OK","2018-05-29 09:15:44","2018-05-29 09:15:44","9781606499849","MICHAELSON","PROFESSIONAL+PRACTITIONER&#039;S GUIDE...","2ND 14","OE","","BUS EXPERT","2014","PB","required","","","No","5","35","0",
"PUR","4800","83439","000","STAFF","OK","2018-05-29 09:27:15","2018-05-29 09:27:15","9781506332512","LUTTRELL","PUBLIC RELATIONS CAMPAIGNS","18","","","SAGE","2018","PB","required","","","No","3","28","0",
"QMB","3302","80782","BUSINESS ANALYTICS","STAFF","OK","2018-05-29 09:14:34","2018-05-29 09:14:34","9780321997821","EVANS","BUSINESS ANALYTICS","2ND 16","NE","","PEARSON","2016","PB","required","","","No","6","40","0",
"QMB","3302","80784","BUSINESS ANALYTICS","STAFF","OK","2018-05-29 09:14:35","2018-05-29 09:14:35","9780321997821","EVANS","BUSINESS ANALYTICS","2ND 16","NE","","PEARSON","2016","PB","required","","","No","6","40","0",
"QMB","3302","80785","BUSINESS ANALYTICS","STAFF","OK","2018-05-29 09:14:37","2018-05-29 09:14:37","9780321997821","EVANS","BUSINESS ANALYTICS","2ND 16","NE","","PEARSON","2016","PB","required","","","No","6","40","0",
"QMB","6303","80786","BUSINESS ANALYTICS","STAFF","OK","2018-05-29 09:14:38","2018-05-29 09:14:38","9781337406420","CAMM","BUSINESS ANALYTICS","3RD 19","","","CENGAGE L","2019","","required","","","No","5","36","0",
"RED","4310","81924","EARLY LITERACY LEARNING","STAFF","OK","2018-04-12 10:35:06","2018-07-27 07:36:48","9780133996333","BEAR","WORDS THEIR WAY-W/ACCESS","6TH 16","","","PEARSON","2016","PB","component of package","","","No","0","40","0",
"RED","4310","81924","EARLY LITERACY LEARNING","STAFF","OK","2018-04-12 10:35:06","2018-07-27 07:36:48","9780133825015","TOMPKINS","LITERACY IN EARLY...:..PRE.K-4..-ACCESS","4TH 15","","","PEARSON","2015","AC","component of package","","","No","0","40","0",
"RED","4310","81924","EARLY LITERACY LEARNING","STAFF","OK","2018-04-12 10:35:06","2018-07-27 07:36:48","9780133564501","TOMPKINS","LITERACY IN EARLY...:..PRE.K-4..(LOOSE)","4TH 15","","","PEARSON","2015","PB","required","","","No","0","40","0",
"RED","4310","81924","EARLY LITERACY LEARNING","STAFF","OK","2018-04-12 10:35:06","2018-07-27 07:36:48","9780134192260","BEAR","WORDS THEIR WAY-W/ACCESS PACKAGE","6TH 16","","","PEARSON","2016","PB","required","","","No","5","40","0",
"RED","4344","82170","METHODS OF TEACHING READING","STAFF","OK","2018-04-12 10:35:24","2018-04-12 10:35:24","9780205486618","MCLAUGHLIN","CONTENT AREA READING-TEXT","10","OE","","PEARSON","2010","PB","required","","","No","5","40","0",
"RED","4344","82170","METHODS OF TEACHING READING","STAFF","OK","2018-04-12 10:35:24","2018-04-12 10:35:24","9780133347968","FISHER","50 INSTRUCTIONAL ROUTINES TO DEV...LIT.","3RD 15","","","PEARSON","2015","PB","required","","","No","5","40","0",
"RED","4344","82170","METHODS OF TEACHING READING","STAFF","OK","2018-04-12 10:35:24","2018-04-12 10:35:24","9780156035101","FOX","READING MAGIC","08","","","HBC TRADE","2008","PB","required","","","No","5","40","0",
"RED","4350","81925","LITERACY CONTENT","STAFF","OK","2018-04-12 10:35:07","2018-04-12 10:35:07","9780133827613","MCLAUGHLIN","CONTENT AREA READING-ACCESS","2ND 15","","","PEARSON","2015","AC","component of package","","","No","0","30","0",
"RED","4350","81925","LITERACY CONTENT","STAFF","OK","2018-04-12 10:35:07","2018-04-12 10:35:07","9780133520668","MCLAUGHLIN","CONTENT AREA READING (LOOSELEAF)","2ND 15","","","PEARSON","2015","PB","component of package","","","No","0","30","0",
"RED","4350","81925","LITERACY CONTENT","STAFF","OK","2018-04-12 10:35:07","2018-04-12 10:35:07","9780133347968","FISHER","50 INSTRUCTIONAL ROUTINES TO DEV...LIT.","3RD 15","","","PEARSON","2015","PB","required","","","No","8","30","0",
"RED","4350","81925","LITERACY CONTENT","STAFF","OK","2018-04-12 10:35:07","2018-04-12 10:35:07","9780133830958","MCLAUGHLIN","CONTENT AREA READING (LOOSE)-W/ACCESS PACKAGE","2ND 15","","","PEARSON","2015","PB","required","","","No","8","30","0",
"RED","4350","83576","LITERACY CONTENT","40 BDA","OK","2018-07-23 10:44:46","2018-07-23 10:44:46","9780133347968","FISHER","50 INSTRUCTIONAL ROUTINES TO DEV...LIT.","3RD 15","","","PEARSON","2015","PB","required","","","No","8","40","0",
"RED","4350","83576","LITERACY CONTENT","40 BDA","OK","2018-07-23 10:44:46","2018-07-23 10:44:46","9780133830958","MCLAUGHLIN","CONTENT AREA READING (LOOSE)-W/ACCESS PACKAGE","2ND 15","","","PEARSON","2015","PB","required","","","No","8","40","0",
"RED","5147L","81927","DEVELOPMENTAL READING","STAFF","OK","2018-04-12 10:35:11","2018-04-12 10:35:11","9780205332939","ODONNELL","BECOMING A READER-TEXT","3RD 04","OP","","PEARSON","2004","PB","required","","","No","1","40","0",
"RED","6544","81926","COMPREH., COGN., CONT AREA RDG","STAFF","OK","2018-04-12 10:40:40","2018-04-12 10:40:40","9780325010359","KEENE","MOSAIC OF THOUGHT","2ND 07","","","HEINEMANN","2007","PB","required","","","No","2","35","0",
"REE","4204","80842","REAL ESTATE FINANCE","STAFF","OK","2018-05-29 09:15:04","2018-05-29 09:15:04","9781308812878","ALVAREZ","REAL ESTATE FINANCE (CUSTOM) BOOK","1","","","MCG CREATE","0","","required","","","No","6","38","0",
"SCE","4310","81928","SCIENCE METHODS","STAFF","OK","2018-04-12 10:35:13","2018-04-12 10:35:13","","","","","","","","","","","","","No","","35","0",
"SCE","4940","81929","INTERNSHIP: SCIENCE EDUCATION","STAFF","OK","2018-04-12 10:35:14","2018-04-12 10:35:14","9781416618607","TOMLINSON","DIFFERENTIATED CLASSROOM","2ND 14","","","ASCD","2014","PB","required","","","No","1","10","0",
"SCE","4941","82822","INTEGR FIELD EXPER: SCIENCE","STAFF","OK","2018-04-12 10:35:55","2018-04-12 10:35:55","9781118901854","LEMOV","TEACH LIKE A CHAMPION 2.0-W/DVD","15","","","WILEY","2015","PB","required","","","No","2","20","0",
"SLS","1101","80386","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:51","2018-05-29 09:11:51","9781305647114","DOWNING","ON COURSE:STUDY SKILLS...(LL)-TEXT","3RD 17","","","CENGAGE L","2017","PB","component of package","","","No","0","15","0",
"SLS","1101","80386","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:51","2018-05-29 09:11:51","9781337060547","DOWNING","ON COURSE:STUDY SKILLS...(LL)-W/MINDTAP PACKAGE","3RD 17","","","CENGAGE L","2017","PB","required","","","No","2","15","0",
"SLS","1101","80386","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:51","2018-05-29 09:11:51","9781305647138","DOWNING","ON COURSE:STUDY SKILLS..-MINDTAP ACCESS","3RD 17","","","CENGAGE L","2017","AC","component of package","","","No","0","15","0",
"SLS","1101","80391","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:52","2018-05-29 09:11:52","9781305647114","DOWNING","ON COURSE:STUDY SKILLS...(LL)-TEXT","3RD 17","","","CENGAGE L","2017","PB","component of package","","","No","0","15","0",
"SLS","1101","80391","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:52","2018-05-29 09:11:52","9781337060547","DOWNING","ON COURSE:STUDY SKILLS...(LL)-W/MINDTAP PACKAGE","3RD 17","","","CENGAGE L","2017","PB","required","","","No","2","15","0",
"SLS","1101","80391","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:52","2018-05-29 09:11:52","9781305647138","DOWNING","ON COURSE:STUDY SKILLS..-MINDTAP ACCESS","3RD 17","","","CENGAGE L","2017","AC","component of package","","","No","0","15","0",
"SLS","1101","80392","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:53","2018-05-29 09:11:53","9781305647114","DOWNING","ON COURSE:STUDY SKILLS...(LL)-TEXT","3RD 17","","","CENGAGE L","2017","PB","component of package","","","No","0","15","0",
"SLS","1101","80392","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:53","2018-05-29 09:11:53","9781337060547","DOWNING","ON COURSE:STUDY SKILLS...(LL)-W/MINDTAP PACKAGE","3RD 17","","","CENGAGE L","2017","PB","required","","","No","2","15","0",
"SLS","1101","80392","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:53","2018-05-29 09:11:53","9781305647138","DOWNING","ON COURSE:STUDY SKILLS..-MINDTAP ACCESS","3RD 17","","","CENGAGE L","2017","AC","component of package","","","No","0","15","0",
"SLS","1101","80396","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:54","2018-05-29 09:11:54","9781305647114","DOWNING","ON COURSE:STUDY SKILLS...(LL)-TEXT","3RD 17","","","CENGAGE L","2017","PB","component of package","","","No","0","15","0",
"SLS","1101","80396","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:54","2018-05-29 09:11:54","9781337060547","DOWNING","ON COURSE:STUDY SKILLS...(LL)-W/MINDTAP PACKAGE","3RD 17","","","CENGAGE L","2017","PB","required","","","No","2","15","0",
"SLS","1101","80396","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:54","2018-05-29 09:11:54","9781305647138","DOWNING","ON COURSE:STUDY SKILLS..-MINDTAP ACCESS","3RD 17","","","CENGAGE L","2017","AC","component of package","","","No","0","15","0",
"SLS","1101","80398","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:55","2018-05-29 09:11:55","9781305647114","DOWNING","ON COURSE:STUDY SKILLS...(LL)-TEXT","3RD 17","","","CENGAGE L","2017","PB","component of package","","","No","0","15","0",
"SLS","1101","80398","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:55","2018-05-29 09:11:55","9781337060547","DOWNING","ON COURSE:STUDY SKILLS...(LL)-W/MINDTAP PACKAGE","3RD 17","","","CENGAGE L","2017","PB","required","","","No","2","15","0",
"SLS","1101","80398","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:55","2018-05-29 09:11:55","9781305647138","DOWNING","ON COURSE:STUDY SKILLS..-MINDTAP ACCESS","3RD 17","","","CENGAGE L","2017","AC","component of package","","","No","0","15","0",
"SLS","1101","80400","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:56","2018-05-29 09:11:56","9781305647114","DOWNING","ON COURSE:STUDY SKILLS...(LL)-TEXT","3RD 17","","","CENGAGE L","2017","PB","component of package","","","No","0","15","0",
"SLS","1101","80400","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:56","2018-05-29 09:11:56","9781337060547","DOWNING","ON COURSE:STUDY SKILLS...(LL)-W/MINDTAP PACKAGE","3RD 17","","","CENGAGE L","2017","PB","required","","","No","2","15","0",
"SLS","1101","80400","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:56","2018-05-29 09:11:56","9781305647138","DOWNING","ON COURSE:STUDY SKILLS..-MINDTAP ACCESS","3RD 17","","","CENGAGE L","2017","AC","component of package","","","No","0","15","0",
"SLS","1101","80402","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:57","2018-05-29 09:11:57","9781305647114","DOWNING","ON COURSE:STUDY SKILLS...(LL)-TEXT","3RD 17","","","CENGAGE L","2017","PB","component of package","","","No","0","15","0",
"SLS","1101","80402","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:57","2018-05-29 09:11:57","9781337060547","DOWNING","ON COURSE:STUDY SKILLS...(LL)-W/MINDTAP PACKAGE","3RD 17","","","CENGAGE L","2017","PB","required","","","No","2","15","0",
"SLS","1101","80402","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:57","2018-05-29 09:11:57","9781305647138","DOWNING","ON COURSE:STUDY SKILLS..-MINDTAP ACCESS","3RD 17","","","CENGAGE L","2017","AC","component of package","","","No","0","15","0",
"SLS","1101","80403","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:58","2018-05-29 09:11:58","9781305647114","DOWNING","ON COURSE:STUDY SKILLS...(LL)-TEXT","3RD 17","","","CENGAGE L","2017","PB","component of package","","","No","0","15","0",
"SLS","1101","80403","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:58","2018-05-29 09:11:58","9781337060547","DOWNING","ON COURSE:STUDY SKILLS...(LL)-W/MINDTAP PACKAGE","3RD 17","","","CENGAGE L","2017","PB","required","","","No","2","15","0",
"SLS","1101","80403","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:11:58","2018-05-29 09:11:58","9781305647138","DOWNING","ON COURSE:STUDY SKILLS..-MINDTAP ACCESS","3RD 17","","","CENGAGE L","2017","AC","component of package","","","No","0","15","0",
"SLS","1101","82140","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:21:12","2018-05-29 09:21:12","9781305647114","DOWNING","ON COURSE:STUDY SKILLS...(LL)-TEXT","3RD 17","","","CENGAGE L","2017","PB","component of package","","","No","0","15","0",
"SLS","1101","82140","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:21:12","2018-05-29 09:21:12","9781337060547","DOWNING","ON COURSE:STUDY SKILLS...(LL)-W/MINDTAP PACKAGE","3RD 17","","","CENGAGE L","2017","PB","required","","","No","2","15","0",
"SLS","1101","82140","THE UNIVERSITY TRANSITION","STAFF","OK","2018-05-29 09:21:12","2018-05-29 09:21:12","9781305647138","DOWNING","ON COURSE:STUDY SKILLS..-MINDTAP ACCESS","3RD 17","","","CENGAGE L","2017","AC","component of package","","","No","0","15","0",
"SLS","1301","80384","000","STAFF","OK","2018-04-12 10:37:30","2018-04-12 10:37:30","9781101875322","BURNETT","DESIGNING YOUR LIFE","16","","","PENG RAND","2016","","optional","","","No","1","35","0",
"SLS","1301","83385","000","STAFF","OK","2018-05-29 09:26:49","2018-05-29 09:26:49","9781101875322","BURNETT","DESIGNING YOUR LIFE","16","","","PENG RAND","2016","","required","","","No","5","35","0",
"SLS","2302","80383","CAREER SUCCESS STRATEGIES","STAFF","OK","2018-04-12 10:37:29","2018-04-12 10:37:29","9780062069276","POLLAK","GETTING FROM COLLEGE TO CAREER","(REV)12","","","HARP PUB","2012","PB","required","","","No","5","35","0",
"SLS","2302","83386","CAREER SUCCESS STRATEGIES","STAFF","OK","2018-05-29 09:26:50","2018-05-29 09:26:50","9780062069276","POLLAK","GETTING FROM COLLEGE TO CAREER","(REV)12","","","HARP PUB","2012","PB","required","","","No","4","35","0",
"SOP","4004","80442","SOCIAL PSYCHOLOGY","STAFF","OK","2018-05-29 09:12:21","2018-05-29 09:12:21","9780133936544","ARONSON","SOCIAL PSYCHOLOGY-TEXT","9TH 16","OE","","PEARSON","2016","","required","","","No","8","50","0",
"SOP","4004","80443","SOCIAL PSYCHOLOGY","STAFF","OK","2018-05-29 09:12:23","2018-05-29 09:12:23","9780133810189","KENRICK","SOCIAL PSYCHOLOGY","6TH 15","","","PEARSON","2015","","required","","","No","7","45","0",
"SOP","4751","80441","PSYCHOLOGY","STAFF","OK","2018-05-29 09:12:20","2018-05-29 09:12:20","9781337570879","GREENE","WRIGHTSMAN&#039;S PSYCHOLOGY+LEGAL SYSTEM","9TH 19","","","CENGAGE L","2019","","required","","","No","8","50","0",
"SOW","2031","81772","INTRO TO SOCIAL WORK","STAFF","OK","2018-05-29 09:19:00","2018-05-29 09:19:00","9781506394534","COX","INTRODUCTION TO SOCIAL WORK","2ND 19","","","SAGE","2019","","required","","","No","7","45","0",
"SOW","3101","81782","000","STAFF","OK","2018-05-29 09:19:05","2018-05-29 09:19:05","9781138819511","ROGERS","HUMAN BEHAVIOR IN SOCIAL ENVIRONMENT","4TH 16","","","TAYLOR","2016","PB","required","","","No","3","25","0",
"SOW","3101","82265","000","STAFF","OK","2018-05-29 09:21:50","2018-05-29 09:21:50","9781138819511","ROGERS","HUMAN BEHAVIOR IN SOCIAL ENVIRONMENT","4TH 16","","","TAYLOR","2016","PB","required","","","No","3","25","0",
"SOW","3300","81784","000","STAFF","OK","2018-05-29 09:19:08","2018-05-29 09:19:08","9781305966864","KIRST-ASHMAN","UNDERSTANDING GENERALIST PRACTICE","8TH 18","","","CENGAGE L","2018","","required","","","No","4","25","0",
"SOW","3300","81788","000","STAFF","OK","2018-05-29 09:19:11","2018-05-29 09:19:11","9781305966864","KIRST-ASHMAN","UNDERSTANDING GENERALIST PRACTICE","8TH 18","","","CENGAGE L","2018","","required","","","No","4","25","0",
"SOW","4332","81783","000","STAFF","OK","2018-05-29 09:19:06","2018-05-29 09:19:06","9780205838783","NETTING","SOCIAL WORK MACRO PRACTICE","5TH 12","OE","","PEARSON","2012","PB","required","","","No","7","45","0",
"SOW","4401","81789","000","STAFF","OK","2018-05-29 09:19:12","2018-05-29 09:19:12","9781506304267","ENGEL","PRACTICE OF RESEARCH IN SOCIAL WORK","4TH 17","","","SAGE","2017","PB","required","","","No","8","50","0",
"SOW","4401","83608","000","STAFF","OK","2018-06-18 12:51:05","2018-06-18 12:51:05","9781506304267","ENGEL","PRACTICE OF RESEARCH IN SOCIAL WORK","4TH 17","","","SAGE","2017","PB","required","","","No","4","30","0",
"SOW","4521","81785","000","STAFF","OK","2018-05-29 09:19:09","2018-05-29 09:19:09","9780133948417","GARTHWAIT","SOCIAL WORK PRACTICUM:GDE.+WKBK.F/STUD.","7TH 17","","","PEARSON","2017","PB","required","","","No","4","25","0",
"SOW","4521","81786","000","STAFF","OK","2018-05-29 09:19:10","2018-05-29 09:19:10","9780133948417","GARTHWAIT","SOCIAL WORK PRACTICUM:GDE.+WKBK.F/STUD.","7TH 17","","","PEARSON","2017","PB","required","","","No","4","25","0",
"SOW","4650","83543","CHILD ABUSE","STAFF","OK","2018-05-29 09:27:51","2018-05-29 09:27:51","9780205399697","CROSSON-TOWER","UNDERSTANDING CHILD ABUSE+NEGLECT","9TH 14","","","PEARSON","2014","PB","required","","","No","2","20","0",
"SOW","6105","81779","000","STAFF","OK","2018-05-29 09:19:03","2018-05-29 09:19:03","9781138819511","ROGERS","HUMAN BEHAVIOR IN SOCIAL ENVIRONMENT","4TH 16","","","TAYLOR","2016","PB","required","","","No","3","25","0",
"SOW","6124","81770","000","STAFF","OK","2018-05-29 09:19:00","2018-05-29 09:19:00","9780890425558","AM.PSYCHIA.","DIAG.+STAT.MAN.OF MENTAL DISORD.:DSM-5","5TH 13","","","AM PSYCHIA","2013","PB","required","","","No","2","25","0",
"SOW","6235","81781","000","STAFF","OK","2018-05-29 09:19:04","2018-05-29 09:19:04","9780205848942","DUBOIS","SOCIAL WORK:EMPOWERING PROFESSION","8TH 14","OE","","PEARSON","2014","PB","required","","","No","4","25","0",
"SOW","6616","81767","000","STAFF","OK","2018-05-29 09:18:58","2018-05-29 09:18:58","9781111722203","DEJONG","INTERVIEWING FOR SOLUTIONS-TEXT","4TH 13","","","CENGAGE L","2013","PB","required","","","No","4","25","0",
"SOW","6616","81767","000","STAFF","OK","2018-05-29 09:18:58","2018-05-29 09:18:58","9781285083711","WEDDING","CURRENT PSYCHOTHERAPIES-TEXT","10TH 14","OE","","CENGAGE L","2014","PB","required","","","No","4","25","0",
"SOW","6656","83544","Child Abuse","STAFF","OK","2018-05-29 09:27:51","2018-05-29 09:27:51","9780205399697","CROSSON-TOWER","UNDERSTANDING CHILD ABUSE+NEGLECT","9TH 14","","","PEARSON","2014","PB","required","","","No","1","10","0",
"SPC","1017","80943","000","STAFF","OK","2018-05-29 09:15:45","2018-05-29 09:15:45","9781305949546","WOOD","COMMUNICATION IN OUR LIVES","8TH 18","","","CENGAGE L","2018","PB","required","","","No","27","180","0",
"SPC","1608","82632","EFFECTIVE SPEAKING","25 BDA","OK","2018-07-26 14:48:37","2018-07-26 14:48:37","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","5","25","0",
"SPC","1608","82633","EFFECTIVE SPEAKING","25 BDA","OK","2018-07-26 14:48:32","2018-07-26 14:48:32","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","5","25","0",
"SPC","1608","82634","EFFECTIVE SPEAKING","25 BDA","OK","2018-07-26 14:48:26","2018-07-26 14:48:26","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","5","25","0",
"SPC","1608","82636","EFFECTIVE SPEAKING","STAFF","OK","2018-08-12 13:33:40","2018-08-12 13:33:40","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","4","25","0",
"SPC","1608","83148","EFFECTIVE SPEAKING","25 BDA","OK","2018-07-26 14:45:24","2018-07-26 14:45:24","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","5","25","0",
"SPC","1608","83195","EFFECTIVE SPEAKING","25 BDA","OK","2018-07-26 14:48:55","2018-07-26 14:48:55","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","5","25","0",
"SPC","1608","83454","EFFECTIVE SPEAKING","25 BDA","OK","2018-07-26 14:48:50","2018-07-26 14:48:50","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","5","25","0",
"SPC","1608","83466","EFFECTIVE SPEAKING","25 BDA","OK","2018-07-26 14:48:46","2018-07-26 14:48:46","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","5","25","0",
"SPC","1608","83467","EFFECTIVE SPEAKING","25 BDA","OK","2018-07-26 14:48:41","2018-07-26 14:48:41","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","5","25","0",
"SPC","1608","83564","EFFECTIVE SPEAKING","25 BDA","OK","2018-07-26 14:50:48","2018-07-26 14:50:48","9780195064872","ARISTOTLE","ON RHETORIC","91","OE","","OXF","1991","PB","required","","","No","5","25","0",
"SPC","2023","80949","000","25 BDA","OK","2018-07-23 10:45:37","2018-07-26 15:34:24","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","5","25","0",
"SPC","2023","80953","000","STAFF","OK","2018-08-12 13:36:49","2018-08-12 13:36:49","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","4","25","0",
"SPC","2023","80956","000","STAFF","OK","2018-05-29 09:15:57","2018-07-26 15:34:10","9781457663536","OHAIR","SPEAKER&#039;S GUIDEBOOK:TEXT+REFERENCE","6TH 15","OE","","MAC HIGHER","2015","SP","required","","","No","4","25","0",
"SPC","2023","80956","000","STAFF","OK","2018-05-29 09:15:57","2018-07-26 15:34:10","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","4","25","0",
"SPC","2023","80960","000","STAFF","OK","2018-08-12 13:37:02","2018-08-12 13:37:02","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","4","25","0",
"SPC","2023","80965","000","STAFF","OK","2018-08-12 13:37:14","2018-08-12 13:37:14","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","4","25","0",
"SPC","2023","80971","000","STAFF","OK","2018-08-12 13:37:21","2018-08-12 13:37:21","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","4","25","0",
"SPC","2023","80988","000","STAFF","OK","2018-08-12 13:37:30","2018-08-12 13:37:30","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","4","25","0",
"SPC","2023","81033","000","STAFF","OK","2018-08-12 13:37:38","2018-08-12 13:37:38","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","4","25","0",
"SPC","2023","81038","000","STAFF","OK","2018-08-12 13:37:48","2018-08-12 13:37:48","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","4","25","0",
"SPC","2023","81039","000","STAFF","OK","2018-08-12 13:37:59","2018-08-12 13:37:59","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","4","25","0",
"SPC","2023","81043","000","STAFF","OK","2018-08-12 13:38:10","2018-08-12 13:38:10","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","4","25","0",
"SPC","2023","81044","000","STAFF","OK","2018-08-12 13:38:19","2018-08-12 13:38:19","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","4","25","0",
"SPC","2023","83564","000","STAFF","OK","2018-08-12 13:38:29","2018-08-12 13:38:29","9781319148980","GUNN","SPEECH CRAFT W/ 6m ACCESS CODE PACKAGE","1","","","MPS","0","","required","","","No","4","25","0",
"SPC","3210","81072","000","STAFF","OK","2018-04-12 10:32:49","2018-04-12 10:32:49","9781478634058","LITTLEJOHN","THEORIES OF HUMAN COMMUNICATION","11TH 17","","","WAVELAND","2017","PB","required","","","No","4","35","0",
"SPC","3210","83184","000","STAFF","OK","2018-04-12 10:36:29","2018-04-12 10:36:29","9781478634058","LITTLEJOHN","THEORIES OF HUMAN COMMUNICATION","11TH 17","","","WAVELAND","2017","PB","required","","","No","4","35","0",
"SPC","3210","83442","000","STAFF","OK","2018-05-29 09:27:17","2018-05-29 09:27:17","9781478634058","LITTLEJOHN","THEORIES OF HUMAN COMMUNICATION","11TH 17","","","WAVELAND","2017","PB","required","","","No","6","35","0",
"SPC","3230","81588","History of Rhetorical Theory","STAFF","OK","2018-05-29 09:18:44","2018-05-29 09:18:44","9780140445107","ARISTOTLE","ART OF RHETORIC","91","","","PENG RAND","1991","PB","required","","","No","5","35","0",
"SPC","3230","81588","History of Rhetorical Theory","STAFF","OK","2018-05-29 09:18:44","2018-05-29 09:18:44","9780140449044","PLATO","GORGIAS","REV 04","","","PENG RAND","2004","PB","required","","","No","5","35","0",
"SPC","3230","81588","History of Rhetorical Theory","STAFF","OK","2018-05-29 09:18:44","2018-05-29 09:18:44","9780140449747","PLATO","PHAEDRUS","05","","","PENG RAND","2005","PB","required","","","No","5","35","0",
"SPC","3230","81592","History of Rhetorical Theory","STAFF","OK","2018-08-12 13:42:33","2018-08-12 13:42:33","9780205078585","HERRICK","HISTORY+THEORY OF RHETORIC-TEXT","5TH 13","OE","","TAYLOR","2013","PD","required","","","No","9","35","0",
